Gene,A1,A2,A3,B1,B2,B3,C1,C2,C3
Ogdh,5416,5654,8680,7877,8643,9445,12386,6237,10432
Ogfod1,175,134,224,178,169,375,349,0,96
Ogfod2,166,569,533,303,419,402,409,0,212
Ogfod3,473,509,566,525,550,454,311,0,454
Ogfr,873,1117,1053,896,1745,1491,1612,700,1420
Ogfrl1,1310,1706,2192,2168,1490,2158,733,17,763
Ogt,3660,3070,3337,3877,3513,3648,3214,8186,4120
Oip5,311,670,514,159,396,471,462,988,252
Ola1,719,1168,1289,796,499,1098,1377,711,1617
Olfm1,93,682,126,136,149,61,199,541,0
Oma1,430,888,800,216,733,168,721,441,315
Opa1,1290,1558,2045,1320,2199,3274,3252,811,2493
Opa3,683,610,1257,1426,1483,1081,1124,1,1067
Orai1,731,550,668,593,589,524,754,420,381
Orai2,1251,804,855,1210,2722,1741,1963,1675,3096
Orai3,914,1625,1390,1079,1774,993,1207,1242,1405
Oraov1,188,252,303,185,326,196,472,517,35
Orc1,151,242,376,572,291,0,322,0,136
Orc2,765,964,1336,1165,1298,1960,28,182,409
Orc3,2140,1547,1938,1089,2452,1880,2826,2051,2948
Orc4,654,708,815,1996,1167,2019,1774,275,1658
Orc5,634,395,709,617,745,1202,1080,628,1263
Orc6,750,1031,1324,894,1005,1334,881,1014,451
Ormdl1,748,989,1013,457,700,782,1389,2570,1202
Ormdl2,382,426,527,331,677,704,564,518,580
Ormdl3,243,247,620,613,470,282,2911,1736,2911
Os9,4758,3614,3738,5200,6125,4717,7581,5139,5612
Osbp,1645,1644,3145,1439,2647,1881,2077,520,4869
Osbpl11,496,527,1297,798,1381,784,1345,653,2119
Osbpl1a,488,1351,909,1573,1294,2572,595,499,0
Osbpl2,1321,1056,1337,2607,1420,2168,1229,0,1454
Osbpl3,444,946,430,1413,2190,2017,4013,1772,3918
Osbpl5,582,181,449,1061,1733,1119,2286,4337,3388
Osbpl7,208,604,497,805,444,689,732,101,654
Osbpl8,1346,1934,2485,2987,2538,4101,2053,1165,3565
Osbpl9,1487,1831,2544,1212,1856,2860,2802,3293,2346
Oser1,923,1052,1554,1219,1469,1210,1513,1476,1246
Osgep,1702,2832,2605,1667,1825,1714,1964,1019,1176
Osgepl1,323,289,223,242,339,0,256,792,332
Osgin2,331,291,280,229,377,17,440,0,164
Ost4,646,772,942,830,1004,941,800,756,735
Ostc,1267,2208,2257,2232,2094,2276,2900,1879,2737
Ostf1,1743,1489,1544,1716,2180,2512,2036,1920,1971
Ostm1,905,419,806,1351,1041,1386,1794,2,669
Otub1,1007,1089,1202,1299,2053,2501,1528,1147,1325
Otud4,2080,1370,2959,1582,1682,1686,1802,903,1976
Otud5,1644,1806,1943,2310,2561,2652,2655,3255,2565
Otud6b,666,497,1321,574,1076,758,1717,0,581
Otud7b,424,491,628,317,411,110,596,1,206
Otulin,1304,1372,1686,716,1755,1245,2215,1210,1919
Oxa1l,833,505,1090,840,855,137,735,425,1044
Oxct1,1726,2782,3680,2103,1214,1874,3377,2539,941
Oxnad1,63,738,421,553,364,958,306,415,0
Oxr1,2432,2662,2257,1279,2038,2690,2788,2032,2421
Oxsr1,316,325,597,182,934,519,691,26,961
P2rx4,1043,634,1213,1267,4804,2486,839,1847,1017
P2rx7,684,282,289,1280,1514,3076,670,939,2495
P2ry14,1082,1658,1250,946,1370,2714,879,2287,1339
P4ha1,714,838,693,545,286,549,1167,1378,1253
P4hb,6713,11673,15912,14435,12296,10065,17341,3682,11323
Pa2g4,1531,1813,2464,2633,1713,1038,1533,550,1645
Pabpc1,5407,7526,8072,7833,9098,7731,3723,4838,4191
Pabpc4,137,406,418,143,327,227,168,84,86
Pabpn1,129,129,202,208,181,168,175,68,125
Pacrgl,179,64,146,129,0,556,356,414,131
Pacs1,752,1571,1854,2432,2928,1617,4531,1643,2155
Pacs2,315,464,482,365,812,108,191,0,603
Pacsin2,1971,2108,2101,2484,2011,1843,2356,2737,1745
Padi2,1446,1448,1094,3472,5528,4453,1857,1812,1709
Padi4,445,937,916,481,1449,1035,224,702,0
Paf1,655,1285,1288,1238,1368,1081,1149,1377,942
Pafah1b1,1230,1027,1105,1150,1565,1823,1378,2456,1430
Pafah1b2,4226,2699,4134,3163,4169,3670,3452,3048,3587
Pafah1b3,478,856,585,439,560,693,425,102,376
Pafah2,269,277,216,198,343,0,296,0,427
Pag1,231,390,699,529,466,38,348,0,437
Pagr1a,283,521,499,319,252,535,580,751,584
Paics,9483,9670,11768,9695,9473,6391,5835,2746,5383
Paip2,6475,7553,8237,6330,7396,9667,7830,6466,6177
Paip2b,676,612,649,698,615,755,310,708,1353
Pak1,353,776,1242,2179,1605,218,449,2,0
Pak1ip1,1200,1230,1338,1281,518,1525,1650,1730,1564
Pak2,2855,1981,2985,3038,2507,3573,2531,2984,5213
Pak4,979,1302,1224,850,869,2018,980,1847,2562
Palb2,338,200,467,165,384,238,176,447,0
Palm,892,1782,1599,1553,2168,1751,273,699,544
Pam16,207,229,307,457,267,332,295,218,243
Pan2,811,989,1315,537,357,1039,1976,840,1069
Pan3,872,992,794,436,992,740,465,105,669
Pank2,1842,1719,2236,1728,1944,2602,3430,3795,2450
Pank3,558,118,581,381,450,865,837,1289,840
Pank4,648,544,474,236,698,0,0,535,436
Panx1,1407,2184,2110,1967,1397,2050,637,1272,726
Paox,847,763,722,1009,1096,1222,2598,2303,1768
Papd4,608,1111,1537,1632,1613,2426,630,1021,742
Papd5,767,1059,1346,948,965,2084,2393,10,1226
Papola,5670,4282,5502,4691,6404,6104,6965,5064,9793
Papolg,865,1241,588,644,992,451,882,1431,487
Papss1,718,635,950,387,631,593,1124,2520,374
Paqr7,253,465,378,691,451,479,969,510,2085
Paqr8,0,235,261,468,779,1435,325,665,210
Pard6a,157,114,210,69,83,239,178,252,183
Pard6g,536,445,656,1078,1069,388,746,449,182
Parg,1623,1326,1885,2993,2655,2125,2491,340,2863
Park7,3648,4155,5267,3652,3676,4125,3669,3406,3497
Parl,1113,1862,1479,1906,1885,1401,2275,896,1296
Parn,1771,1950,2770,1284,1795,1977,1842,1908,776
Parp1,5607,9058,10917,6584,9028,8059,9981,8637,7822
Parp10,815,796,672,188,552,354,1400,629,1317
Parp11,387,741,607,632,1038,391,528,1344,676
Parp12,593,398,104,203,137,255,569,755,1082
Parp14,448,607,784,538,1092,933,1051,4,154
Parp2,1150,1418,1355,481,1278,1303,1146,998,842
Parp3,196,273,194,61,130,180,391,0,534
Parp6,262,281,316,500,435,516,0,1173,756
Parp8,1359,2642,1970,2350,2531,1839,1141,549,1740
Parp9,1458,2620,1238,1093,1627,840,706,3007,2183
Pars2,205,323,486,105,474,188,406,613,184
Parvg,6669,8655,11349,12366,11584,8110,8134,7548,8212
Patl1,186,498,526,576,505,1052,802,869,226
Patz1,824,1843,2054,2017,3538,2187,2184,1089,1792
Paxbp1,461,285,592,254,623,342,1027,22,330
Paxip1,692,1403,1882,1762,1714,1224,1011,1550,1792
Pbdc1,772,1164,1845,1178,1283,1043,1317,1208,1305
Pbk,2647,3352,4272,1150,2400,829,1364,410,2540
Pbrm1,4390,3513,5127,4846,4979,4080,5942,4213,5317
Pbxip1,1408,1416,788,1606,1658,953,2551,2757,3291
Pcbd2,150,233,181,178,178,191,293,122,205
Pcbp1,4711,6283,7527,5045,6206,6074,7180,3938,5188
Pcbp2,855,1117,1297,590,663,1160,1139,998,1158
Pcbp3,124,150,477,280,214,490,549,328,421
Pcca,798,1426,1338,971,2668,430,1037,0,1612
Pced1a,202,111,193,140,127,410,137,458,231
Pcf11,392,332,481,224,457,1184,836,877,1541
Pcgf3,261,574,646,508,809,936,1976,1193,584
Pcgf5,844,858,1021,242,605,343,1184,1,603
Pcgf6,563,701,544,594,436,2022,14,0,293
Pcid2,1263,854,1046,1245,1136,1005,1179,1051,1361
Pcif1,1231,2207,2496,2324,2250,2174,4357,635,1641
Pck2,991,1669,1694,863,765,527,1253,447,529
Pcm1,1350,961,1293,2260,1053,1398,386,18,796
Pcmt1,1635,1256,1857,1775,2805,2193,2145,1676,1547
Pcmtd1,798,966,407,487,455,950,1710,1995,2502
Pcmtd2,1557,634,1010,891,904,1332,1102,6061,1864
Pcna,3078,5165,6195,4786,4421,3763,3789,1754,2407
Pcnp,599,862,913,927,1085,980,722,1218,714
Pcnt,733,1552,1489,819,590,345,1132,533,1138
Pcnx,600,247,656,143,444,157,629,0,176
Pcnxl3,1516,685,924,611,1180,1887,839,0,1361
Pcnxl4,318,308,193,312,139,401,435,240,960
Pcsk7,303,430,665,789,806,1136,1762,1078,271
Pctp,932,972,1027,881,785,1008,1073,741,988
Pcx,126,0,336,311,161,700,321,531,366
Pcyox1,1647,860,1748,1522,1427,1901,1231,38,1276
Pcyox1l,199,611,678,717,985,590,229,27,114
Pcyt1a,1247,1112,2116,1610,995,405,366,505,850
Pcyt2,1314,752,1017,945,1559,935,2025,464,717
Pdap1,470,608,644,596,699,560,201,449,386
Pdcd1,70,393,23,629,4266,3611,11320,17369,15529
Pdcd10,720,1361,1488,768,1831,1973,1344,1684,1494
Pdcd11,1332,809,1120,1400,254,1063,1601,44,514
Pdcd2l,286,797,590,319,430,191,265,246,174
Pdcd4,364,611,475,409,602,687,712,281,632
Pdcd5,590,934,854,864,713,1074,794,704,990
Pdcd6,1464,1802,1960,2222,2128,2335,2383,1881,1831
Pdcd6ip,4416,3696,5212,4700,5469,5905,8690,1704,8266
Pdcd7,925,576,897,715,423,300,1150,411,295
Pdcl,936,1438,1253,1074,1320,1058,2256,4053,2688
Pdcl3,655,798,941,520,748,1046,1286,717,1163
Pddc1,671,586,615,455,836,877,573,1064,831
Pde12,900,889,1093,1378,1144,327,537,533,569
Pde2a,281,115,351,340,763,272,318,933,778
Pde3b,586,2259,1474,721,1327,2383,980,1779,2434
Pde4b,659,1471,1388,1116,401,310,1612,1926,1971
Pde6d,355,714,562,215,287,0,1609,0,248
Pde7a,1384,1041,706,1210,1091,1305,1849,2781,1853
Pdgfrb,2151,1609,1614,2421,2617,2019,374,2,556
Pdha1,2258,3412,3146,2351,2701,3007,3996,2699,5556
Pdhb,2203,2286,2428,3174,3505,1971,3995,2517,1823
Pdhx,526,692,891,520,430,616,530,585,813
Pdia3,10891,13000,15777,14357,18664,15563,27647,14896,23068
Pdia4,2599,3929,4866,5153,7007,2419,6430,7395,6847
Pdia6,4707,7189,9960,6602,9728,5701,7264,3077,6807
Pdik1l,1292,944,943,1379,1512,1725,1152,883,1898
Pdk1,3195,3157,3752,3059,2446,1665,3526,3000,3803
Pdk2,346,329,606,671,988,843,653,1398,617
Pdk3,702,2002,1916,1939,2500,1876,2048,446,1956
Pdlim1,654,694,749,1342,1215,987,2693,898,3330
Pdlim2,270,215,153,65,249,0,1022,293,570
Pdp1,201,988,461,567,544,1287,1142,0,1044
Pdp2,245,82,144,246,320,185,170,240,463
Pdpk1,757,608,586,675,941,767,1475,989,713
Pdpr,0,51,576,795,445,570,1296,752,347
Pdrg1,2203,2044,2469,1844,1859,1314,1263,1679,1526
Pds5a,2274,2114,3867,2850,4138,2908,1754,5040,3504
Pds5b,1145,2678,2645,1611,2079,2568,1941,3830,2041
Pdss1,131,298,278,433,168,71,130,419,579
Pdxdc1,1081,857,1356,874,1195,856,1470,355,1567
Pdxk,1153,1339,1339,985,1547,554,86,265,1255
Pdzd11,349,507,1024,353,713,716,755,285,767
Pdzd8,1465,704,2009,844,1754,2055,3209,152,1348
Pea15a,480,269,361,117,287,393,2612,1,1302
Peak1,385,670,455,357,100,433,496,631,849
Pear1,962,851,736,382,538,725,2141,642,684
Pebp1,3907,5684,7110,5206,5103,5956,4534,6863,3082
Pecam1,4009,4078,2946,5560,7507,5219,3554,4830,4848
Pecr,179,217,393,264,213,210,334,295,603
Pef1,709,748,719,401,775,292,620,796,1135
Peli1,680,923,691,1071,1183,751,2042,729,1690
Pelo,146,184,323,168,79,122,287,0,158
Pelp1,494,336,509,281,742,587,475,1,484
Peo1,433,244,975,829,367,441,207,894,272
Pepd,798,1714,1052,1023,1511,1289,2382,1361,1366
Per1,23,302,294,0,391,156,245,312,262
Pes1,1858,2518,3290,3511,2922,2884,1576,1720,2268
Pet100,217,307,244,274,302,157,185,64,352
Pex1,0,427,255,241,480,362,145,0,438
Pex11b,728,991,1053,1350,1030,1070,1599,406,735
Pex12,281,489,430,545,448,427,91,673,709
Pex13,749,782,1138,940,684,648,507,0,781
Pex14,184,431,259,354,476,448,153,681,88
Pex16,128,486,334,416,532,363,729,398,597
Pex19,879,1290,1603,1315,1026,765,1249,887,1364
Pex2,709,843,878,1260,1337,1464,1010,2129,2107
Pex26,26,286,171,268,349,160,650,0,293
Pex3,768,536,401,509,1004,427,916,0,0
Pex5,1116,1006,1320,1059,2055,1788,1677,644,1863
Pex6,1024,1279,1292,713,1006,844,1573,1354,1608
Pex7,961,1154,1000,482,537,825,773,751,420
Pfas,228,507,580,315,334,125,57,274,79
Pfdn1,302,495,557,416,614,638,709,1373,587
Pfdn2,376,539,472,486,561,658,378,451,570
Pfdn5,527,791,830,602,579,779,640,1178,703
Pfdn6,561,871,801,739,607,604,685,679,585
Pfkfb3,70,492,228,652,570,4,674,963,709
Pfkl,2351,3577,4087,3567,4806,4131,4469,2390,3596
Pfkm,497,620,682,292,460,1097,1189,580,8
Pfkp,658,725,1319,2585,3116,1147,3854,3239,4537
Pfn1,8384,11842,11365,15585,16286,14626,27049,18335,22715
Pgam1,1079,1524,2149,2961,2527,1379,1392,1882,1220
Pgam5,498,627,851,552,642,355,989,181,1002
Pgap2,988,1239,1058,748,654,788,982,259,950
Pgap3,149,305,121,221,57,378,307,486,413
Pgd,710,1799,1811,2808,1916,3147,2205,1304,2063
Pggt1b,272,613,538,442,506,200,586,439,393
Pgk1,2078,3505,4503,3358,3365,2898,5201,3556,3256
Pgls,2997,4838,4878,2335,2644,2812,1273,1578,1393
Pglyrp2,557,506,430,257,779,445,2072,1710,869
Pgm1,751,1312,684,635,866,889,1285,331,0
Pgm2,1043,1364,1005,778,882,1376,761,1387,1403
Pgm2l1,111,197,388,156,103,120,608,376,506
Pgm3,351,468,430,108,641,933,552,971,199
Pgp,439,847,845,683,827,526,887,722,633
Pgpep1,301,454,459,266,431,628,563,44,404
Pgrmc1,1721,2265,2946,1876,2119,2729,2419,1424,2037
Pgrmc2,417,576,680,673,598,312,743,370,723
Pgs1,473,544,580,498,741,750,560,0,422
Phactr2,642,962,816,544,556,512,813,189,509
Phactr4,486,131,246,242,333,135,0,1,233
Phax,879,971,1076,740,605,570,748,1101,396
Phb,1808,2048,2579,2077,1916,1197,1559,576,1874
Phb2,2532,3692,3822,4083,3327,2625,2713,1310,1786
Phc1,386,420,314,201,270,612,529,973,459
Phc2,774,1960,2201,2929,2789,2292,3354,2073,1862
Phf10,714,945,826,714,465,616,644,1554,1056
Phf11b,231,463,312,196,176,136,444,1179,102
Phf12,698,522,705,386,1177,912,559,736,909
Phf13,53,420,626,124,149,0,590,520,208
Phf14,685,419,907,180,251,603,498,165,251
Phf2,381,490,713,278,694,687,457,110,386
Phf20,617,761,935,445,1207,891,2930,906,2670
Phf20l1,731,758,878,589,735,290,1960,799,1335
Phf21a,232,334,238,3,212,83,582,846,447
Phf23,712,906,643,861,520,606,1099,1163,961
Phf3,515,684,1059,608,921,766,1139,6,1732
Phf5a,821,1190,1288,902,1381,837,1197,1034,804
Phf6,2127,2939,3270,2792,2839,3883,2803,1896,2909
Phf7,273,251,285,199,556,333,344,0,163
Phf8,1403,1314,1485,984,1613,2871,1709,1050,2085
Phgdh,7786,10587,11813,7648,5704,5232,7308,3690,4865
Phip,1018,1646,1485,1202,2004,2125,4741,2447,3074
Phka2,522,1041,1351,1226,1460,1261,798,1,1049
Phkb,1356,1664,1234,387,1330,1155,1490,1782,101
Phkg2,321,185,310,274,390,8,493,200,499
Phospho2,335,459,646,677,791,1085,1670,870,1169
Phrf1,2459,1910,2997,3276,2115,1687,1970,726,2225
Phtf1,921,1567,1858,1311,974,2405,1086,1379,1889
Phtf2,308,1527,888,985,1227,3686,1452,2613,2639
Phyh,710,591,647,773,380,809,1909,798,864
Phykpl,212,612,364,531,724,603,359,418,184
Pi4k2a,1472,690,1065,1701,740,1150,2428,5264,4469
Pi4k2b,347,370,515,523,520,438,68,0,219
Pi4ka,735,1129,1846,1631,1285,1757,3302,923,4891
Pi4kb,319,275,240,372,425,310,190,381,94
Pias1,1388,2326,2554,1171,2341,2185,1580,2830,3460
Pias2,1349,831,1221,926,1267,1572,1360,1426,562
Pias3,278,222,163,199,243,432,98,328,373
Pias4,403,539,487,353,335,301,696,0,885
Pibf1,217,336,272,22,447,216,639,0,749
Picalm,207,450,470,422,493,437,348,1123,537
Pick1,255,298,251,159,379,502,177,614,136
Pidd1,802,500,379,556,691,781,652,0,271
Piezo1,751,236,776,622,1332,391,930,1089,2410
Piga,168,676,643,149,718,992,1393,943,319
Pigb,340,270,423,513,978,611,1275,0,421
Pigc,587,400,518,840,777,0,804,816,1017
Pigf,167,174,167,116,190,267,129,355,121
Pigh,579,487,1003,601,529,285,828,699,1329
Pigk,653,1047,1229,1626,1440,1342,1979,249,1760
Pigl,81,116,150,211,365,157,269,8,763
Pigm,450,332,514,377,181,694,1133,2106,712
Pign,305,837,692,537,507,393,99,0,1708
Pigo,383,714,405,225,241,608,1424,0,487
Pigp,403,640,533,351,495,261,745,140,539
Pigq,1464,1097,1530,1529,1924,1500,1586,751,2853
Pigs,1718,1259,2211,2481,3546,3224,5917,5433,2906
Pigt,299,934,643,562,448,466,542,791,666
Pigu,1021,1511,1959,876,1441,1894,866,0,914
Pigv,452,591,863,560,945,503,557,1534,621
Pigx,1139,1532,1545,839,961,1285,1859,713,1230
Pigyl,256,345,313,238,291,359,209,422,140
Pih1d1,751,813,1152,804,950,612,659,689,669
Pik3c3,897,1179,1071,1073,2080,1902,842,2865,463
Pik3ca,877,1571,1820,297,1375,422,1836,1495,2097
Pik3cb,142,207,313,1164,1398,1034,974,0,879
Pik3cd,2687,3092,3649,6261,7437,6103,9717,3322,6897
Pik3cg,3446,2137,4534,2174,2452,874,4478,5385,2193
Pik3ip1,2480,2727,2569,1589,2318,2065,3534,3637,5266
Pik3r1,2521,1964,2532,580,2309,1493,3255,1825,4775
Pik3r2,432,502,609,927,1279,1104,1291,1,1534
Pik3r4,958,731,1264,1496,1352,2189,920,2,2208
Pik3r5,174,244,341,824,1350,274,937,952,1164
Pikfyve,127,147,443,487,567,0,433,0,234
Pim2,766,1058,242,3079,3819,4289,4043,871,3540
Pim3,173,415,841,515,560,443,261,3,645
Pin1,885,1329,1626,759,1465,1116,1319,1041,1490
Pin4,125,264,242,258,224,201,222,64,324
Pink1,1764,2532,2859,2228,3595,3072,6587,2490,6489
Pinx1,148,132,236,262,188,196,89,64,358
Pip4k2a,4368,3077,2750,2027,2844,1626,2982,2068,1831
Pip4k2c,582,494,504,743,847,240,574,260,646
Pip5k1a,307,502,570,490,880,1371,1285,719,878
Pip5k1c,2177,2142,2331,1658,3118,3490,3392,3189,3103
Pisd,566,578,682,674,711,1628,382,218,600
Pithd1,694,570,888,723,771,536,1169,545,1637
Pitpna,7521,6931,8576,8675,10856,9704,10145,6765,9645
Pitpnb,1578,2581,2617,2799,3179,2221,3728,1661,3610
Pitpnc1,1041,1058,720,891,744,2498,1645,1284,1919
Pitpnm1,210,279,202,506,617,216,3876,0,3102
Pitrm1,1601,2108,2896,1780,2816,2152,2102,1776,3595
Pja1,1419,1484,1518,1064,1538,1126,3111,2157,1852
Pja2,1243,1536,1508,1404,1764,2224,1585,1068,1887
Pkd1,637,525,585,536,483,613,1,1608,889
Pkib,829,809,542,964,421,78,204,718,206
Pkig,975,978,1006,889,621,210,468,530,233
Pkm,13196,13422,16781,14979,13257,13290,40390,22538,28393
Pkmyt1,930,854,921,279,679,212,728,0,201
Pkn1,1369,1159,1427,897,1168,1937,4468,1995,3004
Pkn2,565,459,947,1295,526,396,704,0,2854
Pknox1,967,1580,1876,731,1969,1097,1629,1612,783
Pkp3,91,246,196,121,610,435,1235,1339,1108
Pla2g12a,227,323,482,292,342,90,586,0,254
Pla2g15,1363,846,1316,655,946,234,345,569,193
Pla2g16,215,898,508,383,514,426,1316,1426,539
Pla2g6,104,160,216,28,575,550,247,229,443
Plaa,769,1108,2221,2395,2039,1894,1704,3201,1628
Plac8,15363,24830,19746,25735,20763,13398,1235,3008,960
Plagl2,126,378,351,1221,614,311,1143,0,686
Plbd2,466,724,916,1350,1382,875,965,868,987
Plcb2,1021,461,721,683,509,348,619,514,620
Plcb3,383,218,575,440,334,248,0,813,513
Plcb4,388,454,427,414,515,130,1827,1522,2343
Plcg1,1935,1227,1664,692,1029,426,883,1083,374
Plcg2,7823,5431,7648,6304,11437,7691,4228,3698,3118
Plcl2,870,1197,1259,874,1097,314,123,820,420
Pld3,352,1022,423,232,2001,1172,6791,3974,1794
Pld4,1579,2330,813,2799,2340,732,561,0,416
Plec,1300,1296,974,1512,1518,760,1484,902,956
Plek,2048,2020,2718,2427,3197,2300,912,2836,1
Plekha1,870,690,915,1290,1365,1441,1700,1137,1302
Plekha2,1231,1738,2510,1745,3606,1799,5560,6832,6017
Plekha3,182,362,540,1160,702,430,871,839,1925
Plekha5,47,236,348,68,637,567,1504,819,1374
Plekhb2,1775,2401,2240,1695,2447,1568,7525,4924,7972
Plekhf1,0,236,90,525,340,719,1760,1165,1920
Plekhf2,1624,2329,1978,1665,1865,1665,1334,3032,2027
Plekhg5,145,75,201,478,184,604,12,203,1465
Plekhj1,650,670,873,616,662,546,1139,511,731
Plekhm1,931,353,526,897,1079,586,2403,887,1275
Plekhm3,383,513,51,200,192,370,786,957,312
Plekho2,1259,935,1376,1525,2353,1905,3774,1798,3495
Plgrkt,358,673,475,806,854,724,1163,553,917
Plin2,591,1003,769,1082,1859,1045,1413,1198,1381
Plin3,632,887,824,67,507,468,3715,3411,2471
Plk1,1839,1771,3632,1224,1642,1386,2482,923,1453
Plk4,1100,1481,2135,924,876,442,465,1518,636
Plod1,223,132,335,148,695,408,1141,588,1459
Plod3,429,138,514,253,643,745,0,0,178
Plp2,771,961,795,1337,1046,813,1306,787,1022
Plrg1,1672,1713,2241,1434,1932,1819,2847,665,1767
Plscr1,94,203,178,47,350,547,431,287,899
Plscr3,2134,2728,2644,2558,2299,2521,1299,1026,1876
Plxnb2,2506,1046,1662,3647,3178,803,390,1172,2
Plxnc1,760,615,983,935,995,647,452,0,200
Pmf1,657,1204,1409,630,643,427,942,606,545
Pml,2661,2078,1391,532,1618,0,2062,467,2448
Pmm2,931,534,602,343,520,241,1506,697,1860
Pmpca,2827,2516,3140,2735,3459,3053,3453,3079,3478
Pmpcb,648,1408,1103,1106,481,1055,1022,1,978
Pms1,304,796,328,297,420,301,363,465,467
Pms2,1081,1121,1315,573,781,1435,1315,9,1243
Pnisr,819,553,628,524,373,323,189,889,1057
Pnkd,328,324,387,114,404,276,272,68,215
Pnkp,349,718,781,982,841,1472,1028,728,330
Pnn,1603,1240,1777,1796,1565,1661,994,320,695
Pno1,419,623,689,1451,1262,875,1176,221,987
Pnp,1421,2582,1792,975,1659,723,1161,1267,432
Pnpla2,1405,2330,2596,2303,3717,2330,1450,1176,2621
Pnpla6,144,404,356,318,822,138,0,0,276
Pnpla7,1793,1038,1452,2572,1836,1942,5123,2706,2306
Pnpla8,1196,1514,1191,456,745,1353,755,2058,1437
Pnpo,589,797,705,763,767,781,1087,429,1411
Pnpt1,1074,1463,1141,1079,1204,464,278,432,1126
Pnrc1,2122,2186,2435,2069,2776,3424,5066,3039,4791
Pnrc2,1933,1706,1894,1372,2558,1657,4139,1208,3730
Poc1a,322,830,796,458,602,246,923,265,293
Poc1b,1144,621,898,603,389,1659,1268,59,1009
Poc5,544,393,802,124,616,876,204,653,1197
Pofut1,815,309,536,802,623,622,767,1484,1643
Pofut2,307,383,665,585,855,972,1198,502,832
Pogk,13,187,384,470,392,512,234,1,436
Poglut1,856,791,839,408,600,289,1210,1628,1650
Pola1,1423,2844,3660,2801,1873,855,1817,2798,2188
Pola2,2011,2236,2779,3250,2165,1886,1922,787,1037
Polb,161,464,465,618,170,399,493,297,322
Pold1,3258,4347,5859,5269,3487,1872,3762,3744,2707
Pold2,2602,1976,3127,2542,1417,2778,2102,883,1392
Pold3,1839,2585,3228,2472,2399,2062,1004,819,2643
Pold4,175,245,213,137,147,237,239,405,380
Poldip2,1492,2251,2887,1711,2581,1705,2939,2129,951
Poldip3,3625,3937,3809,4129,4942,3822,2858,4944,4925
Pole,977,1040,2735,2286,634,2347,1073,2783,730
Pole2,687,632,845,373,516,347,284,0,145
Pole3,1385,2271,2460,1959,1866,745,2079,1962,1501
Pole4,1307,1791,2382,1543,1735,1558,3664,830,2080
Polg,582,1000,796,576,802,276,162,873,521
Poli,545,322,460,400,845,1134,583,501,971
Polk,159,160,378,117,172,143,349,1,320
Poll,841,475,750,333,501,202,75,0,505
Polr1a,1732,796,1667,1351,1054,1135,1171,918,907
Polr1b,906,957,1846,1742,1238,1002,452,1,965
Polr1c,775,731,746,525,589,477,993,810,402
Polr1d,890,874,1265,1038,795,911,886,1426,752
Polr1e,614,504,532,132,769,431,218,323,399
Polr2a,1923,1238,2472,2144,2169,2848,2146,911,762
Polr2b,3616,3729,4351,3210,3181,3878,3330,3855,6085
Polr2c,1494,1570,1426,938,1357,1101,1620,1174,916
Polr2d,1189,1676,1174,1016,1332,876,1439,507,1515
Polr2e,1075,1248,1732,1583,1782,1980,2027,1221,1660
Polr2f,543,627,932,1030,589,613,814,716,740
Polr2g,1102,1024,1093,906,1858,1283,1045,776,1561
Polr2h,308,466,614,475,616,543,277,185,622
Polr2i,247,429,335,225,225,411,497,146,367
Polr2j,848,731,1006,699,855,839,1040,692,533
Polr2k,356,372,402,262,302,291,323,268,303
Polr2l,327,349,575,734,450,322,279,272,383
Polr2m,3986,4238,5285,3453,5048,4699,7981,6422,4494
Polr3a,462,680,337,574,1060,1474,814,0,107
Polr3b,1951,769,1504,1212,1656,1403,950,772,1203
Polr3c,629,1261,1548,772,877,1876,1532,50,1114
